"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Schmidt, Clarke",657376,"NYY","FC","Cutter",0.3,1,"392",44.2,"84","0.268","0.451","0.355",24.8,17.9,14.4,"0.229","0.387","0.316",37.9
"Senga, Kodai",673540,"NYM","FF","4-Seam Fastball",-0.4,-1,"341",31.1,"84","0.289","0.539","0.393",19,17.9,16.5,"0.29","0.52","0.377",54.1
"Rasmussen, Drew",656876,"TB","SI","Sinker",0.9,2,"254",25.2,"84","0.197","0.289","0.268",12.8,20.2,22.4,"0.278","0.41","0.334",39
"Liberatore, Matthew",669461,"STL","FF","4-Seam Fastball",-0.9,-3,"282",25.7,"84","0.309","0.481","0.374",15.4,20.2,19.8,"0.278","0.457","0.326",45.3
"Sears, JP",676664,"ATH","ST","Sweeper",2.3,9,"373",29.9,"83","0.179","0.308","0.249",22.3,21.7,19.8,"0.178","0.288","0.228",23.3
"Elder, Bryce",693821,"ATL","SI","Sinker",-0.8,-3,"348",38.8,"83","0.273","0.494","0.352",12.7,24.1,25.3,"0.277","0.453","0.34",54.4
"Wacha, Michael",608379,"KC","CH","Changeup",3.5,10,"291",25.9,"83","0.152","0.215","0.19",30.9,25.3,18.6,"0.174","0.235","0.202",13.8
"Severino, Luis",622663,"ATH","ST","Sweeper",-0.5,-2,"331",24.2,"83","0.181","0.319","0.283",24.1,31.3,18.6,"0.222","0.355","0.301",34
"Miller, Bryce",682243,"SEA","FF","4-Seam Fastball",-0.6,-2,"346",39.7,"83","0.25","0.542","0.38",18.7,12,10.8,"0.266","0.499","0.369",39.7
"Williams, Trevor",592866,"WSH","ST","Sweeper",0.8,3,"332",29.5,"83","0.211","0.316","0.25",29.2,25.3,17.4,"0.199","0.269","0.237",22.8
"Kinley, Tyler",641755,"COL","SL","Slider",0,0,"345",58.9,"82","0.264","0.347","0.314",32.4,22,16.5,"0.28","0.417","0.335",25
"Freeland, Kyle",607536,"COL","FF","4-Seam Fastball",-2.8,-8,"294",25.5,"82","0.408","0.684","0.488",13.4,14.6,16.7,"0.328","0.547","0.38",42.4
"Priester, Quinn",682990,"MIL","SL","Slider",1.5,4,"289",29.1,"82","0.16","0.32","0.258",34,18.3,13.3,"0.2","0.31","0.255",31.1
"Bido, Osvaldo",674370,"ATH","FF","4-Seam Fastball",-2.5,-8,"322",39.8,"82","0.338","0.585","0.431",22.2,13.4,11.6,"0.308","0.591","0.436",54.4
"Kremer, Dean",665152,"BAL","FC","Cutter",1.2,3,"270",22.7,"82","0.195","0.351","0.271",22,19.5,20.5,"0.22","0.392","0.287",27.9
"Webb, Logan",657277,"SF","ST","Sweeper",-0.1,0,"384",28.4,"82","0.286","0.39","0.332",32.5,23.2,17.6,"0.241","0.341","0.264",26.7
"Skubal, Tarik",669373,"DET","SI","Sinker",2.8,9,"312",26.7,"82","0.225","0.338","0.254",23.8,19.5,33.3,"0.236","0.382","0.274",31.3
"Cannon, Jonathan",686563,"CWS","SI","Sinker",-1.7,-4,"240",22,"81","0.301","0.493","0.406",6.5,12.3,15.9,"0.297","0.515","0.376",51.6
"Liberatore, Matthew",669461,"STL","SL","Slider",1.2,3,"248",22.6,"81","0.234","0.325","0.257",35.4,33.3,23.1,"0.246","0.383","0.289",43.1
"Flaherty, Jack",656427,"DET","CU","Curveball",1.1,3,"317",26.3,"81","0.156","0.234","0.194",47.1,50.6,28.3,"0.127","0.173","0.157",25
"Knack, Landon",689017,"LAD","FF","4-Seam Fastball",-1.1,-4,"342",47.6,"81","0.294","0.632","0.438",14.9,16,13.7,"0.298","0.65","0.445",52.7
"Springs, Jeffrey",605488,"ATH","SL","Slider",-0.1,0,"333",26.7,"81","0.265","0.471","0.377",23.1,12.3,16.4,"0.307","0.523","0.401",45.8
"Greene, Hunter",668881,"CIN","SL","Slider",1.3,4,"325",33.2,"80","0.123","0.301","0.23",48.8,41.3,25,"0.147","0.284","0.235",27.5
"Berríos, José",621244,"TOR","SV","Slurve",0.1,0,"327",26.5,"80","0.183","0.352","0.279",34.3,23.8,20.4,"0.234","0.385","0.313",30.8
"Márquez, Germán",608566,"COL","CU","Curveball",-0.6,-2,"283",28.1,"80","0.215","0.38","0.292",37.9,35,22.2,"0.235","0.385","0.268",45.1
"Schwellenbach, Spencer",680885,"ATL","SL","Slider",-1.7,-4,"232",17.9,"80","0.243","0.446","0.32",30.3,23.8,19.8,"0.237","0.35","0.275",36.8
"Rogers, Tyler",643511,"SF","SI","Sinker",3.3,9,"279",71,"80","0.184","0.237","0.202",19.1,20,24.2,"0.235","0.291","0.253",38.3
"Leiter, Jack",683004,"TEX","FF","4-Seam Fastball",1,3,"276",29.4,"80","0.127","0.19","0.257",22.8,27.5,16.5,"0.181","0.335","0.321",41.5
"Lodolo, Nick",666157,"CIN","CU","Curveball",-1.5,-5,"353",28,"80","0.243","0.429","0.332",35.6,35,18.7,"0.163","0.335","0.266",37.2
"Keller, Mitch",656605,"PIT","ST","Sweeper",1.6,4,"252",19.4,"80","0.192","0.269","0.224",24.1,26.3,20.6,"0.183","0.336","0.231",36.8
"Lodolo, Nick",666157,"CIN","FF","4-Seam Fastball",-0.4,-2,"362",28.7,"80","0.224","0.408","0.296",19.4,25,16.9,"0.256","0.506","0.335",42.1
"Smith, Cade",671922,"CLE","FF","4-Seam Fastball",1.8,6,"338",70.7,"80","0.159","0.246","0.238",30.8,36.3,34.1,"0.168","0.261","0.249",43.9
"Alcantara, Sandy",645261,"MIA","FF","4-Seam Fastball",-1.4,-4,"277",24.9,"80","0.309","0.574","0.396",15.6,23.8,17,"0.276","0.527","0.371",63.5
"Skenes, Paul",694973,"PIT","FS","Split-Finger",0.8,2,"299",21.7,"79","0.225","0.366","0.315",25.3,13.9,19.3,"0.261","0.388","0.322",43.3
"Ortiz, Luis L.",682847,"CLE","SL","Slider",-0.7,-2,"322",26.8,"79","0.2","0.386","0.306",40.1,34.2,20.9,"0.205","0.418","0.304",45.5
"Gray, Sonny",543243,"STL","SI","Sinker",1.7,4,"246",21.5,"79","0.26","0.425","0.325",13,26.6,27.6,"0.256","0.411","0.316",44.2
"Mize, Casey",663554,"DET","FS","Split-Finger",-0.8,-2,"245",26.1,"79","0.263","0.382","0.318",34.7,29.1,21.3,"0.208","0.311","0.24",37.7
"Allen, Logan",671106,"CLE","ST","Sweeper",-1,-3,"307",28.1,"78","0.203","0.333","0.302",23.5,28.2,18.3,"0.178","0.335","0.267",29.2
"Imanaga, Shota",684007,"CHC","FS","Split-Finger",2.1,5,"237",34.2,"78","0.184","0.263","0.224",30.6,23.1,20.9,"0.237","0.421","0.291",36.2
"Martin, Davis",663436,"CWS","FC","Cutter",-1.2,-4,"296",25.6,"78","0.246","0.507","0.368",23,16.7,19.4,"0.284","0.587","0.397",40.4
"Jobe, Jackson",695549,"DET","SL","Slider",0.2,0,"268",30.6,"78","0.232","0.348","0.297",26.4,19.2,16.1,"0.21","0.4","0.303",38.2
"Brown, Hunter",686613,"HOU","SI","Sinker",0.8,2,"298",24,"78","0.273","0.364","0.343",18.9,15.4,18.2,"0.289","0.365","0.349",16.7
"Eovaldi, Nathan",543135,"TEX","FF","4-Seam Fastball",1.5,5,"307",28.8,"78","0.25","0.389","0.294",11.6,12.8,11.2,"0.314","0.541","0.385",46.9
"Jansen, Kenley",445276,"LAA","FC","Cutter",1.6,5,"292",80.9,"78","0.197","0.338","0.271",22.8,15.4,16.9,"0.251","0.516","0.357",47.5
"Smith-Shawver, AJ",700363,"ATL","FS","Split-Finger",2,5,"242",34,"77","0.143","0.171","0.19",39.7,42.9,25.8,"0.173","0.276","0.238",27
"Márquez, Germán",608566,"COL","SI","Sinker",-1.4,-4,"258",25.6,"77","0.352","0.507","0.409",6.3,0,0,"0.331","0.505","0.384",49.3
"Castillo, Luis",622491,"SEA","SI","Sinker",0.3,1,"250",20.2,"77","0.311","0.419","0.338",13,3.9,5.9,"0.343","0.485","0.37",50.7
"Imanaga, Shota",684007,"CHC","FF","4-Seam Fastball",-2,-7,"340",49.1,"76","0.266","0.594","0.409",19.5,9.2,7.5,"0.308","0.69","0.459",44.8
"Birdsong, Hayden",806185,"SF","FF","4-Seam Fastball",1.2,4,"299",40.7,"76","0.177","0.403","0.297",23.9,19.7,17.4,"0.202","0.434","0.333",42
"Martin, Davis",663436,"CWS","FF","4-Seam Fastball",1.5,5,"352",30.5,"76","0.159","0.275","0.243",23.5,23.7,15.4,"0.223","0.389","0.3",39.2
"Hurter, Brant",676428,"DET","SI","Sinker",1.5,4,"265",52.2,"76","0.25","0.328","0.321",11,11.8,16.1,"0.301","0.416","0.358",43.9
"Mize, Casey",663554,"DET","FF","4-Seam Fastball",0.7,2,"313",33.3,"75","0.221","0.412","0.308",20.9,21.3,19.8,"0.239","0.505","0.348",51.9
"Lodolo, Nick",666157,"CIN","SI","Sinker",-0.4,-1,"256",20.3,"75","0.369","0.462","0.406",16.8,14.7,17.2,"0.358","0.484","0.402",56.4
"Kremer, Dean",665152,"BAL","FF","4-Seam Fastball",-1.6,-5,"299",25.2,"75","0.333","0.522","0.394",16.6,18.7,13.6,"0.309","0.536","0.387",54.5
"Ray, Robbie",592662,"SF","SL","Slider",1.1,3,"310",23.6,"75","0.197","0.31","0.244",32.4,29.3,22.2,"0.222","0.33","0.262",59.2
"Doval, Camilo",666808,"SF","SL","Slider",2,5,"257",53.1,"75","0.176","0.191","0.226",37.3,32,27.9,"0.198","0.249","0.24",34.1
"Dreyer, Jack",676263,"LAD","SL","Slider",2,5,"241",43.6,"74","0.194","0.254","0.218",29.7,28.4,23.9,"0.194","0.265","0.229",40.8
"Freeland, Kyle",607536,"COL","ST","Sweeper",0.1,0,"194",16.8,"74","0.211","0.282","0.275",31.1,33.8,23.8,"0.232","0.348","0.266",45.7
"Mlodzinski, Carmen",669387,"PIT","FF","4-Seam Fastball",-1.8,-5,"252",36.7,"74","0.317","0.571","0.425",18.1,16.2,13.8,"0.282","0.486","0.381",47.1
"Bassitt, Chris",605135,"TOR","FC","Cutter",1.6,4,"260",19.9,"74","0.167","0.375","0.23",26.2,39.2,25.7,"0.177","0.389","0.249",27.9
"Scott, Tanner",656945,"LAD","FF","4-Seam Fastball",0.3,1,"273",56.6,"74","0.236","0.5","0.309",23.4,23,19.5,"0.279","0.513","0.343",51.8
"Luzardo, Jesús",666200,"PHI","ST","Sweeper",1.2,4,"345",26.3,"73","0.224","0.358","0.286",47.5,47.9,32.7,"0.162","0.253","0.221",34.4
"Romano, Jordan",605447,"PHI","SL","Slider",0.1,0,"250",60.8,"73","0.258","0.394","0.312",31.8,31.5,27.7,"0.202","0.339","0.269",34.1
"Rasmussen, Drew",656876,"TB","FC","Cutter",2.8,8,"304",30.1,"73","0.157","0.257","0.199",25.9,17.8,14.9,"0.23","0.327","0.258",42.1
"Luzardo, Jesús",666200,"PHI","CH","Changeup",-0.9,-2,"242",18.4,"72","0.292","0.369","0.343",29.9,18.1,16.3,"0.253","0.333","0.297",26.9
"Martinez, Nick",607259,"CIN","CH","Changeup",-0.1,0,"234",20.6,"72","0.206","0.368","0.263",32.2,25,19.6,"0.208","0.313","0.244",21.6
"Morejon, Adrian",670970,"SD","SI","Sinker",2,5,"232",57.9,"72","0.242","0.288","0.261",14,16.7,22.2,"0.228","0.285","0.25",28.6
"Sterner, Justin",686993,"ATH","FF","4-Seam Fastball",0,0,"280",54.1,"72","0.232","0.411","0.349",27.3,22.2,18,"0.21","0.406","0.341",45.2
"Pagán, Emilio",641941,"CIN","FF","4-Seam Fastball",1.1,3,"264",60.7,"72","0.156","0.375","0.286",27,26.4,21.1,"0.211","0.528","0.351",53.3
"Pallante, Andre",669467,"STL","SL","Slider",0.8,2,"291",25.5,"72","0.185","0.292","0.253",33.6,25,18,"0.264","0.364","0.312",44.7
"Patrick, Chad",694477,"MIL","SI","Sinker",0.5,1,"254",20.4,"72","0.238","0.349","0.31",9.8,16.7,17.6,"0.258","0.401","0.334",56.9
"Bradley, Taj",671737,"TB","FS","Split-Finger",-0.1,0,"231",20,"71","0.222","0.302","0.265",26.2,22.5,18.6,"0.207","0.307","0.248",34
"Flaherty, Jack",656427,"DET","SL","Slider",0.2,1,"289",24,"71","0.206","0.413","0.322",31,22.5,18.6,"0.291","0.537","0.39",53.2
"Chivilli, Angel",683409,"COL","FF","4-Seam Fastball",-2.4,-5,"227",46.4,"71","0.323","0.548","0.426",12.5,7,15.2,"0.356","0.574","0.437",49.1
"Koenig, Jared",657649,"MIL","SI","Sinker",0.6,2,"266",59.1,"71","0.233","0.333","0.314",20.6,23.9,22.4,"0.197","0.286","0.268",33.3
"Fried, Max",608331,"NYY","SI","Sinker",1.1,3,"249",18.8,"71","0.219","0.313","0.329",23.6,16.9,23.1,"0.246","0.377","0.312",46.2
"Vest, Will",676684,"DET","FF","4-Seam Fastball",1.5,5,"320",58.5,"71","0.182","0.288","0.237",23.6,29.6,18.4,"0.209","0.367","0.277",51.1
"Morton, Charlie",450203,"BAL","FF","4-Seam Fastball",-1.9,-6,"323",31.1,"71","0.211","0.509","0.368",25,26.8,18.4,"0.187","0.433","0.336",43.6
"Blanco, Ronel",669854,"HOU","SL","Slider",2.5,6,"250",31.5,"71","0.179","0.269","0.221",42.4,35.2,25.3,"0.188","0.302","0.237",28.6
"King, Bryan",687911,"HOU","FF","4-Seam Fastball",1.4,4,"261",59.5,"70","0.234","0.359","0.297",28.1,27.1,22.4,"0.24","0.365","0.297",28.3
"Berríos, José",621244,"TOR","CH","Changeup",-0.2,0,"202",16.3,"70","0.226","0.419","0.322",37.8,32.9,27.1,"0.223","0.502","0.347",38.5
"Lively, Ben",594902,"CLE","SI","Sinker",0.9,2,"207",28.8,"70","0.27","0.333","0.309",13.9,22.9,18.8,"0.23","0.321","0.283",42.6
"Harrison, Kyle",690986,"SF","FF","4-Seam Fastball",1.9,5,"253",65.2,"70","0.175","0.317","0.258",27.5,31.4,22.2,"0.213","0.393","0.3",43.9
"Cannon, Jonathan",686563,"CWS","FC","Cutter",0.1,0,"286",26.2,"70","0.279","0.492","0.375",24.5,17.1,26.7,"0.286","0.502","0.382",44.9
"Harris, Hogan",663687,"ATH","FF","4-Seam Fastball",0.2,0,"252",54.8,"70","0.246","0.316","0.333",19.1,22.9,19.5,"0.27","0.378","0.352",26.2
"Houck, Tanner",656557,"BOS","ST","Sweeper",-1.9,-5,"265",35.4,"70","0.305","0.492","0.401",32.4,22.9,18.4,"0.28","0.426","0.365",38.6
"King, Michael",650633,"SD","SI","Sinker",2.9,8,"258",28,"70","0.164","0.209","0.225",15.5,34.3,33.8,"0.179","0.291","0.222",39.5
"Pfaadt, Brandon",694297,"AZ","SI","Sinker",1.4,3,"222",18.1,"70","0.265","0.412","0.304",10.4,20,20.9,"0.334","0.521","0.375",66.7
"Francis, Bowden",670102,"TOR","FS","Split-Finger",-3.1,-8,"242",22.7,"69","0.263","0.596","0.408",35.9,29,19.6,"0.276","0.571","0.407",47.4
"Cruz, Fernando",518585,"NYY","FS","Split-Finger",1.8,5,"249",58.6,"69","0.164","0.269","0.213",59,53.6,37,"0.137","0.225","0.17",40
"Hernández, Carlos",672578,"PHI","FF","4-Seam Fastball",-0.5,-1,"246",56.2,"69","0.316","0.439","0.393",14.8,14.5,15.6,"0.274","0.507","0.394",46.8
"Martinez, Nick",607259,"CIN","FF","4-Seam Fastball",1.1,3,"260",22.8,"69","0.258","0.355","0.284",13.1,15.9,13.1,"0.273","0.381","0.309",37
"Estévez, Carlos",608032,"KC","FF","4-Seam Fastball",2.4,6,"239",54.6,"69","0.169","0.203","0.242",19.8,30.4,28,"0.197","0.339","0.296",36.8
"Leiter, Jack",683004,"TEX","SL","Slider",0.9,2,"259",27.6,"69","0.203","0.422","0.294",22.6,13,11.3,"0.25","0.495","0.341",32.7
"Okert, Steven",595345,"HOU","SL","Slider",3.8,9,"239",54.6,"68","0.127","0.175","0.144",45,44.1,37.5,"0.163","0.272","0.2",33.3
"Ferguson, Tyler",621053,"ATH","FF","4-Seam Fastball",0.2,0,"192",37.4,"68","0.231","0.423","0.351",21.2,19.1,20.3,"0.226","0.432","0.352",38.1
"King, John",667463,"STL","SI","Sinker",0.5,1,"236",65.7,"68","0.262","0.344","0.324",17.4,10.3,12.7,"0.286","0.386","0.331",44.4
"Ortiz, Luis L.",682847,"CLE","SI","Sinker",2.3,5,"219",18.2,"68","0.266","0.266","0.284",15.6,17.6,28.6,"0.286","0.352","0.301",57.7
"Canning, Griffin",656288,"NYM","FF","4-Seam Fastball",-0.3,-1,"399",35.5,"68","0.237","0.475","0.348",19.1,27.9,18.4,"0.245","0.522","0.366",53.7
"Irvin, Jake",663623,"WSH","SI","Sinker",1.3,3,"243",18.9,"68","0.281","0.313","0.316",7.9,8.8,18.8,"0.272","0.401","0.312",41.4
"Lorenzen, Michael",547179,"KC","CH","Changeup",-1.1,-2,"217",18.4,"68","0.241","0.448","0.351",37.9,25,19.1,"0.172","0.297","0.273",19.5
"Littell, Zack",641793,"TB","FF","4-Seam Fastball",1,3,"305",24.9,"67","0.2","0.477","0.294",18.5,14.9,13.7,"0.252","0.549","0.347",40
"Abreu, Bryan",650556,"HOU","SL","Slider",0.9,2,"224",48,"67","0.19","0.276","0.296",42.7,35.8,34.3,"0.215","0.339","0.299",41.2
"Williams, Gavin",668909,"CLE","ST","Sweeper",0.9,3,"281",23.3,"67","0.177","0.226","0.23",43.5,43.3,25,"0.165","0.292","0.242",33.3
"Green, Chad",643338,"TOR","FF","4-Seam Fastball",-1.6,-4,"227",52.2,"67","0.302","0.54","0.37",25.4,23.9,24.6,"0.266","0.543","0.361",61.7
"Mikolas, Miles",571945,"STL","FF","4-Seam Fastball",-0.3,-1,"295",28.5,"67","0.311","0.525","0.388",16.2,9,7.7,"0.296","0.679","0.434",50.9
"Burnes, Corbin",669203,"AZ","CU","Curveball",1.4,3,"194",19.2,"67","0.164","0.23","0.231",43.8,43.3,30.5,"0.13","0.198","0.189",34.4
"Vesia, Alex",681911,"LAD","FF","4-Seam Fastball",0.9,2,"270",53.9,"67","0.197","0.426","0.3",26.6,35.8,22.6,"0.204","0.489","0.326",51.4
"Detmers, Reid",672282,"LAA","FF","4-Seam Fastball",1.3,3,"249",46.9,"67","0.254","0.322","0.306",34.1,35.8,30.8,"0.224","0.326","0.292",34.3
"Fluharty, Mason",689254,"TOR","FC","Cutter",2.1,5,"253",60.2,"67","0.138","0.172","0.228",27.9,29.9,27.8,"0.205","0.288","0.274",35.9
"Olson, Reese",681857,"DET","SI","Sinker",-0.7,-2,"248",31,"66","0.321","0.377","0.399",3.3,7.6,12.2,"0.311","0.491","0.412",47.9
"Vargas, Carlos",672841,"SEA","SI","Sinker",1.3,3,"271",57.2,"66","0.305","0.305","0.319",18.4,13.6,25,"0.228","0.283","0.267",43.1
"King, Michael",650633,"SD","CH","Changeup",2.8,6,"200",21.7,"66","0.164","0.164","0.179",31,22.7,25.9,"0.188","0.293","0.235",27.7
"Uribe, Abner",682842,"MIL","SL","Slider",2,5,"238",47.8,"66","0.167","0.183","0.205",49.1,48.5,31.1,"0.152","0.172","0.192",14.3
"Jobe, Jackson",695549,"DET","FF","4-Seam Fastball",-0.7,-2,"273",31.1,"66","0.296","0.519","0.395",14.2,9.1,7.7,"0.295","0.503","0.389",46
"Smith, Shane",681343,"CWS","CH","Changeup",1.6,4,"234",21.6,"66","0.123","0.175","0.22",35,25.8,20.7,"0.224","0.304","0.291",47.5
"Megill, Tylor",656731,"NYM","SL","Slider",-0.3,-1,"282",24.5,"66","0.22","0.271","0.273",46.9,37.9,22.9,"0.181","0.268","0.259",38.2
"Allen, Logan",671106,"CLE","FF","4-Seam Fastball",-1.6,-5,"305",28,"66","0.358","0.566","0.436",18.2,12.1,11.6,"0.272","0.438","0.377",38.3
"Gonsolin, Tony",664062,"LAD","FF","4-Seam Fastball",-0.9,-2,"245",40.2,"66","0.291","0.527","0.407",23.5,12.1,12.9,"0.288","0.542","0.409",48.9
"Palencia, Daniel",694037,"CHC","FF","4-Seam Fastball",1.7,5,"269",73.1,"66","0.169","0.254","0.238",23.7,28.8,23.2,"0.273","0.438","0.344",52.5
"Johnson, Pierce",572955,"ATL","CU","Curveball",-0.7,-2,"285",69.7,"66","0.258","0.468","0.321",27,22.7,15.6,"0.233","0.456","0.313",41.7
"Fairbanks, Pete",664126,"TB","FF","4-Seam Fastball",1.2,3,"262",54.8,"65","0.214","0.286","0.317",23.6,15.4,15.6,"0.267","0.364","0.333",52.2
"Miller, Shelby",571946,"AZ","FF","4-Seam Fastball",1.2,3,"276",63.9,"65","0.263","0.298","0.294",27.1,20,18.8,"0.285","0.435","0.349",48.9
"Senzatela, Antonio",622608,"COL","SL","Slider",-1.7,-4,"253",22.5,"65","0.328","0.59","0.412",24.3,13.8,13,"0.306","0.584","0.386",39.6
"Eisert, Brandon",685126,"CWS","SL","Slider",-1.4,-3,"201",40.7,"65","0.271","0.492","0.338",30.2,24.6,27.1,"0.225","0.427","0.31",34.1
"Stanek, Ryne",592773,"NYM","FF","4-Seam Fastball",0,0,"251",62.3,"65","0.271","0.407","0.344",20.8,20,15.5,"0.257","0.448","0.336",39.1
"Heaney, Andrew",571760,"PIT","CH","Changeup",2,4,"204",18,"65","0.148","0.246","0.196",18.9,10.8,13.5,"0.251","0.365","0.284",27.3
"Pivetta, Nick",601713,"SD","CU","Curveball",0.8,2,"244",21.5,"65","0.23","0.311","0.257",19.6,24.6,20,"0.265","0.436","0.316",30.4
"Vásquez, Randy",681190,"SD","SI","Sinker",5.1,9,"177",15.8,"65","0.155","0.155","0.2",3.3,6.2,15.4,"0.291","0.509","0.378",48.1
"Little, Brendon",663893,"TOR","CU","Curveball",1.6,4,"265",47.2,"65","0.15","0.183","0.203",58.3,58.5,28.6,"0.125","0.173","0.172",50
"Peralta, Freddy",642547,"MIL","CH","Changeup",1.8,5,"266",19.9,"64","0.186","0.203","0.229",34.6,25,21.6,"0.198","0.256","0.236",27.9
"Megill, Tylor",656731,"NYM","SI","Sinker",-1.1,-2,"225",19.5,"64","0.255","0.345","0.355",15.8,15.6,18.5,"0.255","0.402","0.329",47.8
"Patrick, Chad",694477,"MIL","FF","4-Seam Fastball",0.2,0,"303",24.3,"64","0.276","0.379","0.338",24.8,26.6,14.5,"0.242","0.386","0.307",31.7
"Bubic, Kris",663460,"KC","ST","Sweeper",2.4,6,"241",20.1,"64","0.175","0.206","0.191",26.1,29.7,23.2,"0.202","0.25","0.203",29.5
"Cannon, Jonathan",686563,"CWS","CH","Changeup",-0.4,-1,"232",21.2,"64","0.22","0.373","0.302",25,25,15.8,"0.24","0.395","0.304",39.5
"Strider, Spencer",675911,"ATL","FF","4-Seam Fastball",-1.2,-3,"238",54.5,"64","0.259","0.519","0.388",14.7,12.5,15.1,"0.275","0.547","0.389",42.6
"Nola, Aaron",605400,"PHI","CU","Curveball",-0.9,-2,"247",28.6,"64","0.31","0.466","0.37",33.3,29.7,20,"0.282","0.411","0.335",41
"Finnegan, Kyle",640448,"WSH","FF","4-Seam Fastball",1.5,4,"248",65.4,"64","0.182","0.273","0.273",19,21.9,17.9,"0.218","0.353","0.304",39.5
"Hernández, Daysbel",678226,"ATL","SL","Slider",0,0,"265",58.4,"63","0.216","0.275","0.307",32.7,15.9,11.5,"0.232","0.331","0.33",31.7
"Bradley, Taj",671737,"TB","FC","Cutter",0.2,1,"246",21.3,"63","0.259","0.379","0.31",32.5,17.5,21.6,"0.258","0.47","0.339",38.3
"Povich, Cade",700249,"BAL","CU","Curveball",-2.4,-6,"239",21.8,"63","0.31","0.5","0.41",25.7,22.2,16.5,"0.263","0.487","0.348",43.2
"Kerkering, Orion",689147,"PHI","ST","Sweeper",0.3,1,"254",56.3,"63","0.22","0.356","0.284",23.6,17.5,15.7,"0.232","0.365","0.273",26.5
"López, Pablo",641154,"MIN","CH","Changeup",-1.9,-4,"218",21.6,"63","0.259","0.466","0.339",26.6,22.2,14.7,"0.223","0.463","0.322",25
"Pfaadt, Brandon",694297,"AZ","ST","Sweeper",-1.6,-4,"264",21.6,"63","0.255","0.527","0.389",31.9,28.6,17.6,"0.238","0.44","0.339",45.9
"Fedde, Erick",607200,"STL","ST","Sweeper",-0.3,-1,"289",25,"63","0.151","0.302","0.279",27.2,19,12.8,"0.233","0.499","0.365",31
"Pepiot, Ryan",686752,"TB","SL","Slider",-0.1,0,"279",21.7,"63","0.258","0.452","0.323",20.6,7.9,7.2,"0.285","0.452","0.32",29.8
"Thompson, Ryan",657044,"AZ","SI","Sinker",-0.6,-1,"204",50.5,"63","0.383","0.483","0.41",21.4,14.3,20.5,"0.296","0.42","0.326",45.1
"Rodriguez, Eduardo",593958,"AZ","CH","Changeup",-3,-6,"194",20.9,"62","0.362","0.586","0.418",28.6,12.9,17.8,"0.311","0.49","0.353",26.9
"Horton, Cade",690990,"CHC","FF","4-Seam Fastball",-0.9,-2,"252",51.1,"62","0.362","0.466","0.373",11.8,11.3,13,"0.349","0.57","0.401",42.3
"Dreyer, Jack",676263,"LAD","FF","4-Seam Fastball",1.7,4,"237",42.9,"62","0.216","0.314","0.301",20.2,17.7,19.6,"0.189","0.264","0.278",41.5
"Freeland, Kyle",607536,"COL","CU","Curveball",0.6,1,"252",21.8,"62","0.211","0.246","0.245",36.9,29,16.8,"0.18","0.249","0.215",37.5
"Wentz, Joey",666214,"PIT","FF","4-Seam Fastball",-1.5,-3,"229",50.1,"62","0.255","0.412","0.377",17.3,12.9,10.5,"0.318","0.555","0.428",54.5
"Rodríguez, Manuel",655889,"TB","SL","Slider",3.5,8,"214",49.7,"62","0.158","0.193","0.179",29.6,25.8,23.9,"0.22","0.315","0.252",34.9
"Montgomery, Mason",682254,"TB","FF","4-Seam Fastball",-3.1,-7,"232",59.5,"62","0.34","0.56","0.457",27.5,25.8,23.5,"0.297","0.491","0.402",48.6
"Brazobán, Huascar",623211,"NYM","CH","Changeup",-1.6,-3,"202",37,"62","0.241","0.481","0.361",33.9,30.6,20.9,"0.24","0.441","0.342",51.4
"Walker, Ryan",676254,"SF","SI","Sinker",-0.2,-1,"260",61.6,"61","0.327","0.4","0.358",9.7,21.3,20,"0.286","0.393","0.326",32.6
"Rodríguez, Randy",678495,"SF","SL","Slider",3.5,7,"193",47.2,"61","0.15","0.217","0.183",38.9,41,39.1,"0.18","0.262","0.198",45.7
"Meyer, Max",676974,"MIA","FF","4-Seam Fastball",-2.7,-6,"231",22.2,"61","0.315","0.63","0.433",14,13.1,13.1,"0.347","0.703","0.471",52.2
"Megill, Trevor",656730,"MIL","FF","4-Seam Fastball",0.7,2,"237",65.7,"61","0.235","0.333","0.313",14.8,16.4,15.9,"0.307","0.563","0.409",34.9
"Schwellenbach, Spencer",680885,"ATL","FS","Split-Finger",2.2,4,"190",14.6,"61","0.14","0.158","0.158",37.6,39.3,21.8,"0.225","0.274","0.239",35.3
"Soroka, Michael",647336,"WSH","FF","4-Seam Fastball",-0.6,-2,"261",43.9,"61","0.263","0.579","0.389",20.6,18,15.5,"0.244","0.439","0.316",47.8
"Soriano, José",667755,"LAA","CU","Curveball",0.4,1,"337",25.7,"61","0.204","0.241","0.284",37.2,29.5,18.9,"0.192","0.29","0.264",11.1
"Verlander, Justin",434378,"SF","SL","Slider",-1.3,-3,"203",23.6,"61","0.268","0.429","0.334",33.6,26.2,16.3,"0.203","0.343","0.259",39
"Peterson, David",656849,"NYM","FF","4-Seam Fastball",-0.3,-1,"293",23.7,"61","0.296","0.481","0.37",22.4,21.3,14.6,"0.344","0.579","0.423",50
