"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Woods Richardson, Simeon",680573,"MIN","FF","4-Seam Fastball",0.8,8,"924",40.3,"224","0.258","0.356","0.32",21.9,22.3,18.4,"0.229","0.394","0.319",41.8
"Civale, Aaron",650644,"MIL","FC","Cutter",1.1,10,"869",32.2,"223","0.232","0.394","0.322",23.3,18.8,21.6,"0.248","0.387","0.312",36.6
"Ober, Bailey",641927,"MIN","CH","Changeup",2,16,"792",29.4,"223","0.154","0.285","0.212",39.5,37.7,26,"0.164","0.263","0.205",22.1
"Pérez, Martín",527048,"SD","SI","Sinker",0.1,1,"806",36.6,"223","0.282","0.395","0.345",9.7,10.3,12.2,"0.287","0.435","0.357",44.8
"Fedde, Erick",607200,"STL","SI","Sinker",0.3,3,"881",30.5,"223","0.257","0.366","0.305",20.2,24.2,20.1,"0.279","0.424","0.337",53.3
"Waldron, Matt",663362,"SD","KN","Knuckleball",-1.1,-10,"936",38.2,"223","0.246","0.394","0.307",27.5,30.5,20.6,"0.227","0.338","0.278",28.3
"Spence, Mitch",687765,"OAK","SL","Slider",0,0,"810",32.6,"222","0.278","0.493","0.353",27.6,22.1,19.3,"0.245","0.447","0.324",36.9
"Hendricks, Kyle",543294,"CHC","SI","Sinker",-0.6,-4,"757",35.5,"221","0.333","0.493","0.382",10.6,10.4,14,"0.323","0.474","0.378",42.2
"Rodriguez, Grayson",680570,"BAL","FF","4-Seam Fastball",-0.1,-1,"896",47.7,"220","0.287","0.41","0.352",27,24.1,19.1,"0.241","0.387","0.318",40.8
"Pfaadt, Brandon",694297,"AZ","ST","Sweeper",-0.3,-2,"763",27.3,"219","0.215","0.455","0.292",36.2,35.2,23.2,"0.195","0.353","0.246",31.6
"Blanco, Ronel",669854,"HOU","FF","4-Seam Fastball",-0.4,-4,"1055",38.3,"219","0.232","0.497","0.371",19.2,16.9,14.8,"0.269","0.57","0.408",45.9
"Severino, Luis",622663,"NYM","SI","Sinker",0.9,6,"711",24.6,"218","0.274","0.411","0.335",12,5.5,12.6,"0.289","0.46","0.357",31.4
"Lynn, Lance",458681,"STL","FF","4-Seam Fastball",0.9,8,"964",47.3,"217","0.196","0.392","0.28",28.7,28.1,22.3,"0.238","0.487","0.327",48.6
"Houck, Tanner",656557,"BOS","FS","Split-Finger",1.8,12,"682",24.9,"215","0.194","0.264","0.235",21,14.4,17,"0.246","0.324","0.272",41.3
"Hill, Tim",657612,"NYY","SI","Sinker",1.2,8,"675",68.7,"213","0.289","0.304","0.31",8.8,6.1,9.2,"0.269","0.326","0.301",40.2
"Lively, Ben",594902,"CLE","SI","Sinker",0.4,3,"717",29.8,"213","0.218","0.381","0.299",13.6,25.4,19.2,"0.21","0.367","0.281",44.8
"Rea, Colin",607067,"MIL","SI","Sinker",-0.4,-3,"818",30.9,"213","0.297","0.479","0.376",11.2,11.7,15.6,"0.306","0.523","0.387",50.6
"Verlander, Justin",434378,"HOU","FF","4-Seam Fastball",-0.7,-5,"767",48.5,"213","0.299","0.497","0.372",20.2,17.4,18.5,"0.239","0.423","0.322",41.6
"Corbin, Patrick",571578,"WSH","SL","Slider",0.4,4,"989",34.2,"212","0.218","0.337","0.275",35.7,25.5,17.2,"0.213","0.327","0.274",32.4
"Heaney, Andrew",571760,"TEX","SL","Slider",-0.2,-2,"744",27.2,"211","0.264","0.391","0.318",36.7,28,22.6,"0.247","0.419","0.314",41.7
"Skenes, Paul",694973,"PIT","FF","4-Seam Fastball",0.8,7,"834",39.2,"210","0.23","0.351","0.292",24.2,37.6,21.8,"0.201","0.331","0.269",48.7
"Kopech, Michael",656629,"LAD","FF","4-Seam Fastball",0.6,5,"896",78.4,"209","0.183","0.326","0.291",34,34,26.7,"0.184","0.333","0.289",42.1
"Eflin, Zach",621107,"BAL","SI","Sinker",0.5,4,"706",28.9,"208","0.29","0.4","0.326",13.8,15.9,19.5,"0.269","0.386","0.3",47.3
"Woo, Bryan",693433,"SEA","FF","4-Seam Fastball",1.6,14,"837",48.8,"207","0.214","0.352","0.26",27.5,26.1,18.6,"0.224","0.372","0.275",38.2
"Greene, Hunter",668881,"CIN","SL","Slider",0.8,7,"886",34.6,"206","0.162","0.302","0.259",39.2,28.6,20.9,"0.168","0.273","0.254",22.3
"Kochanowicz, Jack",686799,"LAA","SI","Sinker",0.1,1,"624",72.6,"205","0.29","0.43","0.353",12,4.9,8,"0.303","0.462","0.349",44.6
"Valdez, Framber",664285,"HOU","CU","Curveball",1.7,14,"813",31.3,"205","0.121","0.187","0.191",39.8,44.9,25.6,"0.131","0.185","0.195",35.9
"Pfaadt, Brandon",694297,"AZ","SI","Sinker",-0.3,-2,"619",22.2,"203","0.288","0.366","0.332",11.9,23.6,27,"0.259","0.345","0.289",37.1
"Kirby, George",669923,"SEA","SI","Sinker",1.6,11,"683",23,"203","0.253","0.34","0.288",10,11.8,13.3,"0.26","0.381","0.297",39.4
"Smith, Cade",671922,"CLE","FF","4-Seam Fastball",3,24,"806",69.1,"203","0.174","0.253","0.215",30.4,39.9,31.4,"0.191","0.311","0.247",46.4
"Vodnik, Victor",680767,"COL","FF","4-Seam Fastball",-0.5,-4,"848",63.2,"203","0.291","0.451","0.377",18.2,17.7,14.9,"0.289","0.486","0.383",51.1
"Beeks, Jalen",656222,"PIT","FF","4-Seam Fastball",0.5,3,"658",55.5,"202","0.282","0.379","0.342",16.2,15.3,18.3,"0.239","0.38","0.312",40.3
"Mikolas, Miles",571945,"STL","SI","Sinker",1.4,9,"623",23,"202","0.23","0.374","0.293",10.5,15.8,15.6,"0.253","0.408","0.316",41.7
"Gray, Jon",592351,"TEX","FF","4-Seam Fastball",-0.5,-3,"720",44.4,"201","0.311","0.443","0.36",15,15.9,14.4,"0.305","0.491","0.373",51
"Nola, Aaron",605400,"PHI","FF","4-Seam Fastball",1,9,"883",27.7,"201","0.167","0.316","0.269",23,24.9,18.4,"0.188","0.318","0.281",39.2
"Clase, Emmanuel",661403,"CLE","FC","Cutter",3.1,24,"765",77.8,"201","0.15","0.209","0.194",24.5,20.9,21,"0.224","0.303","0.257",30.4
"Wheeler, Zack",554430,"PHI","SI","Sinker",2.8,17,"597",19,"200","0.188","0.258","0.225",14.4,22,27.5,"0.212","0.296","0.252",31.3
"Gibson, Kyle",502043,"STL","SI","Sinker",-0.4,-3,"730",26.4,"199","0.267","0.422","0.342",9.2,16.1,19.4,"0.287","0.433","0.348",47.7
"Morton, Charlie",450203,"ATL","FF","4-Seam Fastball",-1.1,-9,"798",28.6,"199","0.277","0.509","0.377",19.5,24.6,18.9,"0.268","0.484","0.366",48
"Eovaldi, Nathan",543135,"TEX","FS","Split-Finger",1.6,13,"808",30.8,"198","0.2","0.286","0.237",36.8,27.8,23.3,"0.232","0.327","0.272",43.9
"McKenzie, Triston",663474,"CLE","FF","4-Seam Fastball",-2.3,-16,"683",52.4,"198","0.303","0.652","0.471",10.3,11.1,16.2,"0.307","0.659","0.467",48.5
"Woods Richardson, Simeon",680573,"MIN","SL","Slider",1.1,8,"716",31.2,"198","0.214","0.313","0.257",23.9,20.7,14.3,"0.234","0.37","0.293",27.1
"Keller, Mitch",656605,"PIT","FF","4-Seam Fastball",0.3,3,"864",30.3,"197","0.266","0.424","0.342",23.8,25.4,18.9,"0.248","0.409","0.327",41.4
"Ragans, Cole",666142,"KC","CH","Changeup",1.1,8,"740",23.7,"197","0.183","0.28","0.26",47.8,31,25.2,"0.183","0.271","0.253",21.9
"Bello, Brayan",678394,"BOS","CH","Changeup",0,0,"730",26.9,"197","0.177","0.354","0.271",36.9,26.9,23.5,"0.213","0.37","0.287",30.2
"Ashcraft, Graham",668933,"CIN","FC","Cutter",-1.5,-10,"649",48.4,"197","0.329","0.52","0.436",16.2,11.2,14.9,"0.317","0.493","0.392",44.4
"Gray, Sonny",543243,"STL","ST","Sweeper",1.1,6,"502",20.2,"196","0.142","0.205","0.182",44.3,57.1,27.9,"0.148","0.253","0.187",26.9
"Gallen, Zac",668678,"AZ","CU","Curveball",2.2,15,"695",27.7,"196","0.148","0.23","0.207",39.2,38.8,25.2,"0.175","0.234","0.212",30.6
"Keller, Mitch",656605,"PIT","SI","Sinker",-0.2,-1,"621",21.8,"194","0.253","0.376","0.325",12.5,19.6,23.3,"0.215","0.349","0.292",43.7
"Gray, Jon",592351,"TEX","SL","Slider",1.2,8,"711",43.9,"194","0.213","0.344","0.27",33.4,25.3,21.6,"0.241","0.38","0.288",33.1
"Hader, Josh",623352,"HOU","SI","Sinker",0.3,3,"832",71.4,"194","0.192","0.372","0.291",32.5,35.1,23.9,"0.168","0.321","0.26",37.1
"Gil, Luis",661563,"NYY","SL","Slider",1.3,9,"691",25.9,"193","0.171","0.312","0.263",31.4,29,23.6,"0.193","0.332","0.281",33.3
"Jones, Jared",683003,"PIT","SL","Slider",1,7,"667",34.9,"193","0.207","0.352","0.278",37.3,31.1,25.2,"0.205","0.322","0.261",40.3
"Herz, DJ",687792,"WSH","FF","4-Seam Fastball",1,9,"860",54.2,"193","0.222","0.317","0.302",30.5,32.1,22.7,"0.194","0.322","0.282",41.5
"Manaea, Sean",640455,"NYM","SI","Sinker",1.3,10,"750",25,"192","0.231","0.337","0.31",19.6,19.3,18.7,"0.272","0.452","0.357",51.5
